Name,Language,Title,Episode,Season,Series,ID,Preview Link,Direct Download Link,MIME Type,Folder Path
Episode 3 - Vermi-Composting - Portuguese.mp4,Portuguese,Vermi-Composting,3,Season 1,How to Do It Series,1P2URgdV5pp9R9uF1lb4B9JnSpMdo58n4,https://drive.google.com/file/d/1P2URgdV5pp9R9uF1lb4B9JnSpMdo58n4/preview,https://drive.google.com/uc?export=download&id=1P2URgdV5pp9R9uF1lb4B9JnSpMdo58n4,video/mp4,How to Do it Series/Season 1/Episode 3
Episode 3 - Vermi-Composting - Arabic.mp4,Arabic,Vermi-Composting,3,Season 1,How to Do It Series,1WMEYQAjhKPzRtkg5dB3VtFldzDVp4-z8,https://drive.google.com/file/d/1WMEYQAjhKPzRtkg5dB3VtFldzDVp4-z8/preview,https://drive.google.com/uc?export=download&id=1WMEYQAjhKPzRtkg5dB3VtFldzDVp4-z8,video/mp4,How to Do it Series/Season 1/Episode 3
Episode 3 - Vermi-Composting - Hindi.mp4,Hindi,Vermi-Composting,3,Season 1,How to Do It Series,14DnvxqLflABMrCapJcWpr8poIavVT-lB,https://drive.google.com/file/d/14DnvxqLflABMrCapJcWpr8poIavVT-lB/preview,https://drive.google.com/uc?export=download&id=14DnvxqLflABMrCapJcWpr8poIavVT-lB,video/mp4,How to Do it Series/Season 1/Episode 3
Episode 3 - Vermi-Composting - German.mp4,German,Vermi-Composting,3,Season 1,How to Do It Series,1JUuTWyO9cQDE1KRuxaF6JnQUf6PCZUU8,https://drive.google.com/file/d/1JUuTWyO9cQDE1KRuxaF6JnQUf6PCZUU8/preview,https://drive.google.com/uc?export=download&id=1JUuTWyO9cQDE1KRuxaF6JnQUf6PCZUU8,video/mp4,How to Do it Series/Season 1/Episode 3
Episode 3 - Vermi-Composting - Mandarin.mp4,Mandarin,Vermi-Composting,3,Season 1,How to Do It Series,18dXmsaiiVh4iihT6rQb03eUR8Ht0-X0t,https://drive.google.com/file/d/18dXmsaiiVh4iihT6rQb03eUR8Ht0-X0t/preview,https://drive.google.com/uc?export=download&id=18dXmsaiiVh4iihT6rQb03eUR8Ht0-X0t,video/mp4,How to Do it Series/Season 1/Episode 3
Episode 3 - Vermi-Composting - French.mp4,French,Vermi-Composting,3,Season 1,How to Do It Series,1ulkxab5B_o7QoEeEecerZPMbFyjTqyfU,https://drive.google.com/file/d/1ulkxab5B_o7QoEeEecerZPMbFyjTqyfU/preview,https://drive.google.com/uc?export=download&id=1ulkxab5B_o7QoEeEecerZPMbFyjTqyfU,video/mp4,How to Do it Series/Season 1/Episode 3
Episode 3 - Vermi-Composting - Spanish.mp4,Spanish,Vermi-Composting,3,Season 1,How to Do It Series,1Aqoz44QXQ7Oumr7jX9si5wAJUO3eRxzy,https://drive.google.com/file/d/1Aqoz44QXQ7Oumr7jX9si5wAJUO3eRxzy/preview,https://drive.google.com/uc?export=download&id=1Aqoz44QXQ7Oumr7jX9si5wAJUO3eRxzy,video/mp4,How to Do it Series/Season 1/Episode 3
Episode 2 - Extracting Compost - vietnamese.mp4,Vietnamese,Extracting Compost,2,Season 1,How to Do It Series,12UD9lhVoQJryCW6vy084KXhrVJrCnpXA,https://drive.google.com/file/d/12UD9lhVoQJryCW6vy084KXhrVJrCnpXA/preview,https://drive.google.com/uc?export=download&id=12UD9lhVoQJryCW6vy084KXhrVJrCnpXA,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 2 - Extracting Compost - Hindi.mp4,Hindi,Extracting Compost,2,Season 1,How to Do It Series,1BfTd-lrbP-yqIaiPdSkprWexNHhAl2NO,https://drive.google.com/file/d/1BfTd-lrbP-yqIaiPdSkprWexNHhAl2NO/preview,https://drive.google.com/uc?export=download&id=1BfTd-lrbP-yqIaiPdSkprWexNHhAl2NO,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 2 - Extracting Compost - Arabic.mp4,Arabic,Extracting Compost,2,Season 1,How to Do It Series,1Amk3AmK0aX596G6zvFUYKXYogOHrDYTb,https://drive.google.com/file/d/1Amk3AmK0aX596G6zvFUYKXYogOHrDYTb/preview,https://drive.google.com/uc?export=download&id=1Amk3AmK0aX596G6zvFUYKXYogOHrDYTb,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 2 - Extracting Compost - German.mp4,German,Extracting Compost,2,Season 1,How to Do It Series,1wkSE3lkWMR8snMOpyNvp8lQP3LaJGgIX,https://drive.google.com/file/d/1wkSE3lkWMR8snMOpyNvp8lQP3LaJGgIX/preview,https://drive.google.com/uc?export=download&id=1wkSE3lkWMR8snMOpyNvp8lQP3LaJGgIX,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 2 - Extracting Compost - French.mp4,French,Extracting Compost,2,Season 1,How to Do It Series,1jUEJHrHjFzfhR7AZkTrc5kebPPHRdAdL,https://drive.google.com/file/d/1jUEJHrHjFzfhR7AZkTrc5kebPPHRdAdL/preview,https://drive.google.com/uc?export=download&id=1jUEJHrHjFzfhR7AZkTrc5kebPPHRdAdL,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 2 - Extracting Compost - Portuguese.mp4,Portuguese,Extracting Compost,2,Season 1,How to Do It Series,1elJDkhN0B4PSQEisA4EjEXLfB3hTfaQ0,https://drive.google.com/file/d/1elJDkhN0B4PSQEisA4EjEXLfB3hTfaQ0/preview,https://drive.google.com/uc?export=download&id=1elJDkhN0B4PSQEisA4EjEXLfB3hTfaQ0,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 2 - Extracting Compost - Mandarin.mp4,Mandarin,Extracting Compost,2,Season 1,How to Do It Series,110XIcr0NLHtYNGq7fqdST5Wr3UToVxWJ,https://drive.google.com/file/d/110XIcr0NLHtYNGq7fqdST5Wr3UToVxWJ/preview,https://drive.google.com/uc?export=download&id=110XIcr0NLHtYNGq7fqdST5Wr3UToVxWJ,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 2 - Extracting Compost - Spanish.mp4,Spanish,Extracting Compost,2,Season 1,How to Do It Series,11X4Nhf5DhbCXk__sE7FFahDDavApxl7n,https://drive.google.com/file/d/11X4Nhf5DhbCXk__sE7FFahDDavApxl7n/preview,https://drive.google.com/uc?export=download&id=11X4Nhf5DhbCXk__sE7FFahDDavApxl7n,video/mp4,How to Do it Series/Season 1/Episode 2
Episode 1 - Culturing Trichoderma - vietnamese.mp4,Vietnamese,Culturing Trichoderma,1,Season 1,How to Do It Series,1G8ei8jI5IfJeYpJI74QFYgCt3Q1rF3o3,https://drive.google.com/file/d/1G8ei8jI5IfJeYpJI74QFYgCt3Q1rF3o3/preview,https://drive.google.com/uc?export=download&id=1G8ei8jI5IfJeYpJI74QFYgCt3Q1rF3o3,video/mp4,How to Do it Series/Season 1/Episode 1
Episode 1 - Culturing Trichoderma - German.mp4,German,Culturing Trichoderma,1,Season 1,How to Do It Series,1hGiuEgoRSgJM2Ji7tx31uqHNWC0ANbhB,https://drive.google.com/file/d/1hGiuEgoRSgJM2Ji7tx31uqHNWC0ANbhB/preview,https://drive.google.com/uc?export=download&id=1hGiuEgoRSgJM2Ji7tx31uqHNWC0ANbhB,video/mp4,How to Do it Series/Season 1/Episode 1
Episode 1 - Culturing Trichoderma - Arabic.mp4,Arabic,Culturing Trichoderma,1,Season 1,How to Do It Series,1YVrzcigTpegM5CMgYCoL352vglAei7KG,https://drive.google.com/file/d/1YVrzcigTpegM5CMgYCoL352vglAei7KG/preview,https://drive.google.com/uc?export=download&id=1YVrzcigTpegM5CMgYCoL352vglAei7KG,video/mp4,How to Do it Series/Season 1/Episode 1
Episode 1 - Culturing Trichoderma - Portuguese.mp4,Portuguese,Culturing Trichoderma,1,Season 1,How to Do It Series,1ZQUViOvBKq5gfIoolYo3HpnTSY06GJKQ,https://drive.google.com/file/d/1ZQUViOvBKq5gfIoolYo3HpnTSY06GJKQ/preview,https://drive.google.com/uc?export=download&id=1ZQUViOvBKq5gfIoolYo3HpnTSY06GJKQ,video/mp4,How to Do it Series/Season 1/Episode 1
Episode 1 - Culturing Trichoderma - Mandarin.mp4,Mandarin,Culturing Trichoderma,1,Season 1,How to Do It Series,1VL-ta9MtHOfvQ-cifETZspU9QWEMe7ze,https://drive.google.com/file/d/1VL-ta9MtHOfvQ-cifETZspU9QWEMe7ze/preview,https://drive.google.com/uc?export=download&id=1VL-ta9MtHOfvQ-cifETZspU9QWEMe7ze,video/mp4,How to Do it Series/Season 1/Episode 1
Episode 1 - Culturing Trichoderma - French.mp4,French,Culturing Trichoderma,1,Season 1,How to Do It Series,1Cn8HT6t8Wh7isHwEnA8zrK27R9SaEvH8,https://drive.google.com/file/d/1Cn8HT6t8Wh7isHwEnA8zrK27R9SaEvH8/preview,https://drive.google.com/uc?export=download&id=1Cn8HT6t8Wh7isHwEnA8zrK27R9SaEvH8,video/mp4,How to Do it Series/Season 1/Episode 1
Episode 1 - Culturing Trichoderma - Hindi.mp4,Hindi,Culturing Trichoderma,1,Season 1,How to Do It Series,1dx0bdB4IFo-W9zr5GGDnpf60YI8p_AMj,https://drive.google.com/file/d/1dx0bdB4IFo-W9zr5GGDnpf60YI8p_AMj/preview,https://drive.google.com/uc?export=download&id=1dx0bdB4IFo-W9zr5GGDnpf60YI8p_AMj,video/mp4,How to Do it Series/Season 1/Episode 1
Episode 1 - Culturing Trichoderma - Spanish.mp4,Spanish,Culturing Trichoderma,1,Season 1,How to Do It Series,1cH6c9ujBkrMTcss5aWfxyS6QLolC5oHV,https://drive.google.com/file/d/1cH6c9ujBkrMTcss5aWfxyS6QLolC5oHV/preview,https://drive.google.com/uc?export=download&id=1cH6c9ujBkrMTcss5aWfxyS6QLolC5oHV,video/mp4,How to Do it Series/Season 1/Episode 1
Key Nitrogen Tips-Potassium Potential.english.sp.mp4,Spanish,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,1_sCoya97yTXBdgrUwpzm1Eh601MrFaPn,https://drive.google.com/file/d/1_sCoya97yTXBdgrUwpzm1Eh601MrFaPn/preview,https://drive.google.com/uc?export=download&id=1_sCoya97yTXBdgrUwpzm1Eh601MrFaPn,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.ma.mp4,Mandarin,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,1ExajiZFJ4YIYSvMNRBWbr4fg5P9iSe_x,https://drive.google.com/file/d/1ExajiZFJ4YIYSvMNRBWbr4fg5P9iSe_x/preview,https://drive.google.com/uc?export=download&id=1ExajiZFJ4YIYSvMNRBWbr4fg5P9iSe_x,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.po.mp4,Portuguese,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,1tyBFkgdRsHritzOPcTPWV_DicdErrvQq,https://drive.google.com/file/d/1tyBFkgdRsHritzOPcTPWV_DicdErrvQq/preview,https://drive.google.com/uc?export=download&id=1tyBFkgdRsHritzOPcTPWV_DicdErrvQq,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.fr.mp4,French,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,1eE6w2TL8Y9RkvubRUpIq7M93cnF8jCSa,https://drive.google.com/file/d/1eE6w2TL8Y9RkvubRUpIq7M93cnF8jCSa/preview,https://drive.google.com/uc?export=download&id=1eE6w2TL8Y9RkvubRUpIq7M93cnF8jCSa,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.ge.mp4,German,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,18MP1Y2DfPV_SK2wSVinnXEizENSyZwcy,https://drive.google.com/file/d/18MP1Y2DfPV_SK2wSVinnXEizENSyZwcy/preview,https://drive.google.com/uc?export=download&id=18MP1Y2DfPV_SK2wSVinnXEizENSyZwcy,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.hi.mp4,Hindi,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,1GtyYsZ0Zeqma7JHu_LUdDD4wNgMoxxvn,https://drive.google.com/file/d/1GtyYsZ0Zeqma7JHu_LUdDD4wNgMoxxvn/preview,https://drive.google.com/uc?export=download&id=1GtyYsZ0Zeqma7JHu_LUdDD4wNgMoxxvn,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.ar.mp4,Arabic,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,1Yq12hGCTcyEwT0mwNfDXrcBAob-F9ptO,https://drive.google.com/file/d/1Yq12hGCTcyEwT0mwNfDXrcBAob-F9ptO/preview,https://drive.google.com/uc?export=download&id=1Yq12hGCTcyEwT0mwNfDXrcBAob-F9ptO,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.vi.mp4,Vietnamese,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,1O6ibF5alYVk8TmWkzqVwI_7ng10GpeLq,https://drive.google.com/file/d/1O6ibF5alYVk8TmWkzqVwI_7ng10GpeLq/preview,https://drive.google.com/uc?export=download&id=1O6ibF5alYVk8TmWkzqVwI_7ng10GpeLq,video/mp4,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
Key Nitrogen Tips-Potassium Potential.english.mov,English,Key Nitrogen Tips - Potassium Potential,-,Season 1,Graeme Sait Clips,17T1S3Q3l1U1HQvvGK5buRpaDAsVqVrgu,https://drive.google.com/file/d/17T1S3Q3l1U1HQvvGK5buRpaDAsVqVrgu/preview,https://drive.google.com/uc?export=download&id=17T1S3Q3l1U1HQvvGK5buRpaDAsVqVrgu,video/quicktime,Graeme Sait Clips/Key Nitrogen Tips-Potassium Potential
"Nitrogen, Foliar Urea, Potassium management.hind.mp4",Hindi,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,12o43HL1af0pcr4u138kduZnKJWXc6Xbk,https://drive.google.com/file/d/12o43HL1af0pcr4u138kduZnKJWXc6Xbk/preview,https://drive.google.com/uc?export=download&id=12o43HL1af0pcr4u138kduZnKJWXc6Xbk,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.viet.mp4",Vietnamese,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1n91DKbd2y20yfcVmponP7tirADmn46yh,https://drive.google.com/file/d/1n91DKbd2y20yfcVmponP7tirADmn46yh/preview,https://drive.google.com/uc?export=download&id=1n91DKbd2y20yfcVmponP7tirADmn46yh,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.arab.mp4",Arabic,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1SFzRkLV6c38SGGeBudMWgz7swUxo-B6R,https://drive.google.com/file/d/1SFzRkLV6c38SGGeBudMWgz7swUxo-B6R/preview,https://drive.google.com/uc?export=download&id=1SFzRkLV6c38SGGeBudMWgz7swUxo-B6R,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.ger.mp4",German,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1SyzKHUxMB0CEgMtEaAc5AMpquPgx_o51,https://drive.google.com/file/d/1SyzKHUxMB0CEgMtEaAc5AMpquPgx_o51/preview,https://drive.google.com/uc?export=download&id=1SyzKHUxMB0CEgMtEaAc5AMpquPgx_o51,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.fre.mp4",French,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1zYpgOBQzGxRKcpUKXJDgw00E8lBQgC2x,https://drive.google.com/file/d/1zYpgOBQzGxRKcpUKXJDgw00E8lBQgC2x/preview,https://drive.google.com/uc?export=download&id=1zYpgOBQzGxRKcpUKXJDgw00E8lBQgC2x,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.spa.mp4",Spanish,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1VK02BMPXUu6lvNLtQHRP8H7WARwE3yGI,https://drive.google.com/file/d/1VK02BMPXUu6lvNLtQHRP8H7WARwE3yGI/preview,https://drive.google.com/uc?export=download&id=1VK02BMPXUu6lvNLtQHRP8H7WARwE3yGI,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.man.mp4",Mandarin,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1DTNHkO99AGp0qSPCXekyeg1r7xMHzAac,https://drive.google.com/file/d/1DTNHkO99AGp0qSPCXekyeg1r7xMHzAac/preview,https://drive.google.com/uc?export=download&id=1DTNHkO99AGp0qSPCXekyeg1r7xMHzAac,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.por.mp4",Portuguese,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1rjEIINhjBkUjFQPtLrgsimVsIN3R5kwD,https://drive.google.com/file/d/1rjEIINhjBkUjFQPtLrgsimVsIN3R5kwD/preview,https://drive.google.com/uc?export=download&id=1rjEIINhjBkUjFQPtLrgsimVsIN3R5kwD,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"Nitrogen, Foliar Urea, Potassium management.mov",English,"Nitrogen, Foliar Urea, Potassium management",-,Season 1,Graeme Sait Clips,1rmtHfp4miiTvIDQp2VT8tXOzbLKuHCmi,https://drive.google.com/file/d/1rmtHfp4miiTvIDQp2VT8tXOzbLKuHCmi/preview,https://drive.google.com/uc?export=download&id=1rmtHfp4miiTvIDQp2VT8tXOzbLKuHCmi,video/quicktime,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management"
"M.E.N.D, Compost tea, DDT.movgerman.mp4",German,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1E1G_pVFdwZxGfAIBoVyee8OeT4gID_0M,https://drive.google.com/file/d/1E1G_pVFdwZxGfAIBoVyee8OeT4gID_0M/preview,https://drive.google.com/uc?export=download&id=1E1G_pVFdwZxGfAIBoVyee8OeT4gID_0M,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.movfrench.mp4",French,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1zneR_4BVI_UlErGXN-g5TKu3DZ_h9x1J,https://drive.google.com/file/d/1zneR_4BVI_UlErGXN-g5TKu3DZ_h9x1J/preview,https://drive.google.com/uc?export=download&id=1zneR_4BVI_UlErGXN-g5TKu3DZ_h9x1J,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.movportug.mp4",Portuguese,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1DMWbWnTtqQgKoRtTL0KODwA0NBkkwGSX,https://drive.google.com/file/d/1DMWbWnTtqQgKoRtTL0KODwA0NBkkwGSX/preview,https://drive.google.com/uc?export=download&id=1DMWbWnTtqQgKoRtTL0KODwA0NBkkwGSX,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.movmandarin.mp4",Mandarin,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1IyUk2KP3-SL4Fc2acHIJzlDTNgzje7OP,https://drive.google.com/file/d/1IyUk2KP3-SL4Fc2acHIJzlDTNgzje7OP/preview,https://drive.google.com/uc?export=download&id=1IyUk2KP3-SL4Fc2acHIJzlDTNgzje7OP,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.movspanish.mp4",Spanish,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1_EsQcWbXoH6OzZaom7u5QRG8LBDIn73S,https://drive.google.com/file/d/1_EsQcWbXoH6OzZaom7u5QRG8LBDIn73S/preview,https://drive.google.com/uc?export=download&id=1_EsQcWbXoH6OzZaom7u5QRG8LBDIn73S,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.movarabic.mp4",Arabic,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1UzEE7gtWAkp3984fHfFoxUZsyyhj5LHF,https://drive.google.com/file/d/1UzEE7gtWAkp3984fHfFoxUZsyyhj5LHF/preview,https://drive.google.com/uc?export=download&id=1UzEE7gtWAkp3984fHfFoxUZsyyhj5LHF,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.movhindi.mp4",Hindi,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1xGH7yQiaxblzcjiES8NExnMV-rrjD4qm,https://drive.google.com/file/d/1xGH7yQiaxblzcjiES8NExnMV-rrjD4qm/preview,https://drive.google.com/uc?export=download&id=1xGH7yQiaxblzcjiES8NExnMV-rrjD4qm,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.movvietnamese.mp4",Vietnamese,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1d_5V4utbtX1uybU2x0kYC2VgKFSNwR64,https://drive.google.com/file/d/1d_5V4utbtX1uybU2x0kYC2VgKFSNwR64/preview,https://drive.google.com/uc?export=download&id=1d_5V4utbtX1uybU2x0kYC2VgKFSNwR64,video/mp4,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"M.E.N.D, Compost tea, DDT.mov",English,"M.E.N.D, Compost tea, DDT",-,Season 1,Graeme Sait Clips,1I8KV1841hYio-u2-0LCBKQ4W1tb9ikIE,https://drive.google.com/file/d/1I8KV1841hYio-u2-0LCBKQ4W1tb9ikIE/preview,https://drive.google.com/uc?export=download&id=1I8KV1841hYio-u2-0LCBKQ4W1tb9ikIE,video/quicktime,"Graeme Sait Clips/Nitrogen, Foliar Urea, Potassium management/M.E.N.D, Compost tea, DDT"
"Nitrates,Crop Quality and Insect Pressure spanis.mp4",Spanish,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,17pE0gNUt-g-J2CWDWAb9eFsHXrqsoKgF,https://drive.google.com/file/d/17pE0gNUt-g-J2CWDWAb9eFsHXrqsoKgF/preview,https://drive.google.com/uc?export=download&id=17pE0gNUt-g-J2CWDWAb9eFsHXrqsoKgF,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure french.mp4",French,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1cx-I-C-EZtIf1ygg1LU-obPBiy8VX5RD,https://drive.google.com/file/d/1cx-I-C-EZtIf1ygg1LU-obPBiy8VX5RD/preview,https://drive.google.com/uc?export=download&id=1cx-I-C-EZtIf1ygg1LU-obPBiy8VX5RD,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure portug.mp4",Portuguese,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1kIzZ_RS8evTZR98AsE446bxPYykMw8zY,https://drive.google.com/file/d/1kIzZ_RS8evTZR98AsE446bxPYykMw8zY/preview,https://drive.google.com/uc?export=download&id=1kIzZ_RS8evTZR98AsE446bxPYykMw8zY,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure german.mp4",German,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1qTHWFq86AgAI2tFuGbn3qkF2cB1p--GH,https://drive.google.com/file/d/1qTHWFq86AgAI2tFuGbn3qkF2cB1p--GH/preview,https://drive.google.com/uc?export=download&id=1qTHWFq86AgAI2tFuGbn3qkF2cB1p--GH,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure mandar.mp4",Mandarin,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1UVtUmnMeWFUqYzHFvoMqHuG1ntuAE1RN,https://drive.google.com/file/d/1UVtUmnMeWFUqYzHFvoMqHuG1ntuAE1RN/preview,https://drive.google.com/uc?export=download&id=1UVtUmnMeWFUqYzHFvoMqHuG1ntuAE1RN,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure vietna.mp4",Vietnamese,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1znOO8pJu7cQFnLfTZTjnsFDjzS0fw8Og,https://drive.google.com/file/d/1znOO8pJu7cQFnLfTZTjnsFDjzS0fw8Og/preview,https://drive.google.com/uc?export=download&id=1znOO8pJu7cQFnLfTZTjnsFDjzS0fw8Og,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure hindi.mp4",Hindi,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1qH8PcTl2asJoph0TBxkgh3cs9NQ-ohbA,https://drive.google.com/file/d/1qH8PcTl2asJoph0TBxkgh3cs9NQ-ohbA/preview,https://drive.google.com/uc?export=download&id=1qH8PcTl2asJoph0TBxkgh3cs9NQ-ohbA,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure arabic.mp4",Arabic,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1wid266jOZhBfhVdx3s19bLCoxobGwuLZ,https://drive.google.com/file/d/1wid266jOZhBfhVdx3s19bLCoxobGwuLZ/preview,https://drive.google.com/uc?export=download&id=1wid266jOZhBfhVdx3s19bLCoxobGwuLZ,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
"Nitrates,Crop Quality and Insect Pressure.mov",English,"Nitrates,Crop Quality and Insect Pressure",-,Season 1,Graeme Sait Clips,1h0JTNUiouvxy6v_3YQBkEjM_qDXtIn68,https://drive.google.com/file/d/1h0JTNUiouvxy6v_3YQBkEjM_qDXtIn68/preview,https://drive.google.com/uc?export=download&id=1h0JTNUiouvxy6v_3YQBkEjM_qDXtIn68,video/quicktime,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure"
Phosphate.german.mov,German,Phosphate,-,Season 1,Graeme Sait Clips,1BcXQHQWhlb_9IRSypv7KrmqsnveS03OL,https://drive.google.com/file/d/1BcXQHQWhlb_9IRSypv7KrmqsnveS03OL/preview,https://drive.google.com/uc?export=download&id=1BcXQHQWhlb_9IRSypv7KrmqsnveS03OL,video/mp4,"Graeme Sait Clips/Nitrates,Crop Quality and Insect Pressure/Phosphate"
